,Cases,Dates,Deaths,Daily Cases,Daily Deaths,CFR
0,0,Feb 15,0,0,0,0.0
1,0,Feb 16,0,0,0,0.0
2,0,Feb 17,0,0,0,0.0
3,0,Feb 18,0,0,0,0.0
4,0,Feb 19,0,0,0,0.0
5,0,Feb 20,0,0,0,0.0
6,0,Feb 21,0,0,0,0.0
7,0,Feb 22,0,0,0,0.0
8,0,Feb 23,0,0,0,0.0
9,0,Feb 24,0,0,0,0.0
10,0,Feb 25,0,0,0,0.0
11,0,Feb 26,0,0,0,0.0
12,0,Feb 27,0,0,0,0.0
13,0,Feb 28,0,0,0,0.0
14,0,Feb 29,0,0,0,0.0
15,0,Mar 01,0,0,0,0.0
16,1,Mar 02,0,1,0,0.0
17,1,Mar 03,0,0,0,0.0
18,1,Mar 04,0,0,0,0.0
19,1,Mar 05,0,0,0,0.0
20,1,Mar 06,0,0,0,0.0
21,1,Mar 07,0,0,0,0.0
22,2,Mar 08,0,1,0,0.0
23,5,Mar 09,0,3,0,0.0
24,6,Mar 10,0,1,0,0.0
25,7,Mar 11,0,1,0,0.0
26,13,Mar 12,0,6,0,0.0
27,16,Mar 13,0,3,0,0.0
28,18,Mar 14,0,2,0,0.0
29,20,Mar 15,0,2,0,0.0
30,24,Mar 16,0,4,0,0.0
31,27,Mar 17,0,3,0,0.0
32,29,Mar 18,0,2,0,0.0
33,39,Mar 19,1,10,1,0.02564102564102564
34,54,Mar 20,1,15,0,0.018518518518518517
35,60,Mar 21,1,6,0,0.016666666666666666
36,75,Mar 22,3,15,2,0.04
37,89,Mar 23,3,14,0,0.033707865168539325
38,114,Mar 24,4,25,1,0.03508771929824561
39,173,Mar 25,5,59,1,0.028901734104046242
40,197,Mar 26,5,24,0,0.025380710659898477
41,227,Mar 27,7,30,2,0.030837004405286344
42,278,Mar 28,8,51,1,0.02877697841726619
43,312,Mar 29,8,34,0,0.02564102564102564
44,362,Mar 30,9,50,1,0.024861878453038673
45,394,Mar 31,10,32,1,0.025380710659898477
46,423,Apr 01,12,29,2,0.028368794326241134
47,455,Apr 02,14,32,2,0.03076923076923077
48,495,Apr 03,18,40,4,0.03636363636363636
49,553,Apr 04,18,58,0,0.0325497287522604
50,574,Apr 05,22,21,4,0.03832752613240418
51,596,Apr 06,22,22,0,0.03691275167785235
52,623,Apr 07,23,27,1,0.03691813804173355
53,628,Apr 08,24,5,1,0.03821656050955414
54,643,Apr 09,25,15,1,0.038880248833592534
55,671,Apr 10,25,28,0,0.037257824143070044
56,685,Apr 11,28,14,3,0.040875912408759124
57,707,Apr 12,31,22,3,0.04384724186704385
58,726,Apr 13,34,19,3,0.046831955922865015
59,747,Apr 14,34,21,0,0.04551539491298527
60,780,Apr 15,35,33,1,0.04487179487179487
61,822,Apr 16,37,42,2,0.045012165450121655
62,864,Apr 17,37,42,0,0.04282407407407408
63,866,Apr 18,37,2,0,0.042725173210161664
64,879,Apr 19,38,13,1,0.04323094425483504
65,884,Apr 20,38,5,0,0.042986425339366516
66,901,Apr 21,38,17,0,0.042175360710321866
67,909,Apr 22,38,8,0,0.041804180418041806
68,918,Apr 23,38,9,0,0.04139433551198257
69,922,Apr 24,38,4,0,0.04121475054229935
70,939,Apr 25,38,17,0,0.04046858359957402
71,949,Apr 26,38,10,0,0.040042149631190724
72,967,Apr 27,39,18,1,0.04033092037228542
73,975,Apr 28,40,8,1,0.041025641025641026
74,980,Apr 29,40,5,0,0.04081632653061224
75,994,Apr 30,41,14,1,0.04124748490945674
76,998,May 01,41,4,0,0.041082164328657314
77,1009,May 02,42,11,1,0.04162537165510406
78,1013,May 03,42,4,0,0.04146100691016782
79,1018,May 04,43,5,1,0.04223968565815324
80,1022,May 05,43,4,0,0.04207436399217221
81,1025,May 06,43,3,0,0.041951219512195125
82,1026,May 07,44,1,1,0.042884990253411304
