,Cases,Dates,Deaths,Daily Cases,Daily Deaths,CFR
0,0,Feb 15,0,0,0,0.0
1,0,Feb 16,0,0,0,0.0
2,0,Feb 17,0,0,0,0.0
3,0,Feb 18,0,0,0,0.0
4,0,Feb 19,0,0,0,0.0
5,0,Feb 20,0,0,0,0.0
6,0,Feb 21,0,0,0,0.0
7,0,Feb 22,0,0,0,0.0
8,0,Feb 23,0,0,0,0.0
9,0,Feb 24,0,0,0,0.0
10,0,Feb 25,0,0,0,0.0
11,0,Feb 26,0,0,0,0.0
12,0,Feb 27,0,0,0,0.0
13,0,Feb 28,0,0,0,0.0
14,0,Feb 29,0,0,0,0.0
15,0,Mar 01,0,0,0,0.0
16,0,Mar 02,0,0,0,0.0
17,0,Mar 03,0,0,0,0.0
18,0,Mar 04,0,0,0,0.0
19,0,Mar 05,0,0,0,0.0
20,0,Mar 06,0,0,0,0.0
21,0,Mar 07,0,0,0,0.0
22,0,Mar 08,0,0,0,0.0
23,0,Mar 09,0,0,0,0.0
24,0,Mar 10,0,0,0,0.0
25,0,Mar 11,0,0,0,0.0
26,0,Mar 12,0,0,0,0.0
27,0,Mar 13,0,0,0,0.0
28,0,Mar 14,0,0,0,0.0
29,0,Mar 15,0,0,0,0.0
30,0,Mar 16,0,0,0,0.0
31,2,Mar 17,0,2,0,0.0
32,8,Mar 18,0,6,0,0.0
33,13,Mar 19,0,5,0,0.0
34,14,Mar 20,0,1,0,0.0
35,16,Mar 21,0,2,0,0.0
36,21,Mar 22,0,5,0,0.0
37,27,Mar 23,1,6,0,0.037037037037037035
38,47,Mar 24,1,20,0,0.02127659574468085
39,53,Mar 25,1,6,0,0.018867924528301886
40,69,Mar 26,1,16,0,0.014492753623188406
41,82,Mar 27,1,13,0,0.012195121951219513
42,84,Mar 28,1,2,0,0.011904761904761904
43,85,Mar 29,1,1,0,0.011764705882352941
44,91,Mar 30,1,6,0,0.01098901098901099
45,109,Mar 31,2,18,1,0.01834862385321101
46,123,Apr 01,2,14,0,0.016260162601626018
47,144,Apr 02,2,21,0,0.013888888888888888
48,174,Apr 03,2,30,0,0.011494252873563218
49,201,Apr 04,2,27,0,0.009950248756218905
50,214,Apr 05,2,13,0,0.009345794392523364
51,233,Apr 06,2,19,0,0.008583690987124463
52,241,Apr 07,2,8,0,0.008298755186721992
53,248,Apr 08,2,7,0,0.008064516129032258
54,252,Apr 09,2,4,0,0.007936507936507936
55,257,Apr 10,2,5,0,0.007782101167315175
56,263,Apr 11,2,6,0,0.0076045627376425855
57,272,Apr 12,3,9,1,0.011029411764705883
58,274,Apr 13,3,2,0,0.010948905109489052
59,283,Apr 14,4,9,1,0.014134275618374558
60,288,Apr 15,4,5,0,0.013888888888888888
61,303,Apr 16,4,15,0,0.013201320132013201
62,303,Apr 17,5,0,1,0.0165016501650165
63,307,Apr 18,5,4,0,0.016286644951140065
64,308,Apr 19,5,1,0,0.016233766233766232
65,312,Apr 20,5,4,0,0.016025641025641024
66,313,Apr 21,5,1,0,0.01597444089456869
67,315,Apr 22,5,2,0,0.015873015873015872
68,316,Apr 23,5,1,0,0.015822784810126583
69,319,Apr 24,6,3,1,0.018808777429467086
70,320,Apr 25,6,1,0,0.01875
71,321,Apr 26,7,1,1,0.021806853582554516
72,321,Apr 27,7,0,0,0.021806853582554516
73,321,Apr 28,7,0,0,0.021806853582554516
74,322,Apr 29,7,1,0,0.021739130434782608
75,322,Apr 30,7,0,0,0.021739130434782608
76,322,May 01,7,0,0,0.021739130434782608
77,322,May 02,8,0,1,0.024844720496894408
78,322,May 03,8,0,0,0.024844720496894408
79,323,May 04,8,1,0,0.02476780185758514
80,324,May 05,8,1,0,0.024691358024691357
81,324,May 06,8,0,0,0.024691358024691357
82,324,May 07,8,0,0,0.024691358024691357
