,Cases,Dates,Deaths,Daily Cases,Daily Deaths,CFR
0,0,Feb 15,0,0,0,0.0
1,0,Feb 16,0,0,0,0.0
2,0,Feb 17,0,0,0,0.0
3,0,Feb 18,0,0,0,0.0
4,0,Feb 19,0,0,0,0.0
5,0,Feb 20,0,0,0,0.0
6,0,Feb 21,0,0,0,0.0
7,0,Feb 22,0,0,0,0.0
8,0,Feb 23,0,0,0,0.0
9,0,Feb 24,0,0,0,0.0
10,0,Feb 25,0,0,0,0.0
11,0,Feb 26,0,0,0,0.0
12,1,Feb 27,0,1,0,0.0
13,2,Feb 28,0,1,0,0.0
14,3,Feb 29,0,1,0,0.0
15,4,Mar 01,0,1,0,0.0
16,4,Mar 02,0,0,0,0.0
17,10,Mar 03,0,6,0,0.0
18,14,Mar 04,0,4,0,0.0
19,19,Mar 05,0,5,0,0.0
20,21,Mar 06,0,2,0,0.0
21,27,Mar 07,0,6,0,0.0
22,35,Mar 08,0,8,0,0.0
23,90,Mar 09,0,55,0,0.0
24,262,Mar 10,0,172,0,0.0
25,514,Mar 11,0,252,0,0.0
26,674,Mar 12,0,160,0,0.0
27,804,Mar 13,0,130,0,0.0
28,836,Mar 14,1,32,1,0.0011961722488038277
29,864,Mar 15,2,28,1,0.0023148148148148147
30,914,Mar 16,4,50,2,0.00437636761487965
31,977,Mar 17,4,63,0,0.0040941658137154556
32,1057,Mar 18,4,80,0,0.003784295175023652
33,1151,Mar 19,6,94,2,0.005212858384013901
34,1255,Mar 20,9,104,3,0.007171314741035857
35,1326,Mar 21,13,71,4,0.00980392156862745
36,1395,Mar 22,13,69,0,0.00931899641577061
37,1460,Mar 23,24,65,11,0.01643835616438356
38,1591,Mar 24,32,131,8,0.02011313639220616
39,1724,Mar 25,34,133,2,0.019721577726218097
40,1877,Mar 26,41,153,7,0.02184336707511987
41,2046,Mar 27,52,169,11,0.02541544477028348
42,2201,Mar 28,65,155,13,0.029532030895047707
43,2395,Mar 29,72,194,7,0.030062630480167014
44,2577,Mar 30,77,182,5,0.029879705083430345
45,2860,Mar 31,90,283,13,0.03146853146853147
46,3107,Apr 01,104,247,14,0.03347280334728033
47,3386,Apr 02,123,279,19,0.036326048434731244
48,3757,Apr 03,139,371,16,0.036997604471652915
49,4077,Apr 04,161,320,22,0.03948982094677459
50,4369,Apr 05,179,292,18,0.04097047379262989
51,4681,Apr 06,187,312,8,0.03994872890408033
52,5071,Apr 07,203,390,16,0.040031551962137646
53,5402,Apr 08,218,331,15,0.04035542391706775
54,5635,Apr 09,237,233,19,0.042058562555456966
55,5819,Apr 10,247,184,10,0.04244715586870596
56,5996,Apr 11,260,177,13,0.04336224149432955
57,6174,Apr 12,273,178,13,0.04421768707482993
58,6318,Apr 13,285,144,12,0.04510921177587844
59,6511,Apr 14,299,193,14,0.04592228536323145
60,6681,Apr 15,309,170,10,0.046250561293219576
61,6879,Apr 16,321,198,12,0.04666375926733537
62,7073,Apr 17,336,194,15,0.04750459493849851
63,7242,Apr 18,346,169,10,0.04777685722176194
64,7384,Apr 19,355,142,9,0.04807692307692308
65,7515,Apr 20,364,131,9,0.04843646041250832
66,7695,Apr 21,370,180,6,0.04808317089018843
67,7912,Apr 22,384,217,14,0.04853387259858443
68,8073,Apr 23,394,161,10,0.04880465750030968
69,8210,Apr 24,403,137,9,0.04908647990255786
70,8445,Apr 25,418,235,15,0.04949674363528715
71,8575,Apr 26,422,130,4,0.04921282798833819
72,8698,Apr 27,427,123,5,0.04909174522878823
73,8851,Apr 28,434,153,7,0.049034007456784545
74,9008,Apr 29,443,157,9,0.04917850799289521
75,9158,Apr 30,452,150,9,0.049355754531557106
76,9311,May 01,460,153,8,0.04940393083449683
77,9407,May 02,475,96,15,0.05049431274582757
78,9523,May 03,484,116,9,0.05082432006720571
79,9670,May 04,493,147,9,0.05098241985522234
80,9821,May 05,503,151,10,0.051216780368597906
81,9938,May 06,506,117,3,0.050915677198631513
82,10083,May 07,514,145,8,0.05097689179807597
