,Cases,Dates,Deaths,Daily Cases,Daily Deaths,CFR
0,1,Feb 15,0,0,0,0.0
1,1,Feb 16,0,0,0,0.0
2,1,Feb 17,0,0,0,0.0
3,1,Feb 18,0,0,0,0.0
4,1,Feb 19,0,0,0,0.0
5,1,Feb 20,0,0,0,0.0
6,1,Feb 21,0,0,0,0.0
7,1,Feb 22,0,0,0,0.0
8,1,Feb 23,0,0,0,0.0
9,1,Feb 24,0,0,0,0.0
10,1,Feb 25,0,0,0,0.0
11,1,Feb 26,0,0,0,0.0
12,1,Feb 27,0,0,0,0.0
13,1,Feb 28,0,0,0,0.0
14,1,Feb 29,0,0,0,0.0
15,1,Mar 01,0,0,0,0.0
16,1,Mar 02,0,0,0,0.0
17,1,Mar 03,0,0,0,0.0
18,1,Mar 04,0,0,0,0.0
19,1,Mar 05,0,0,0,0.0
20,1,Mar 06,0,0,0,0.0
21,1,Mar 07,0,0,0,0.0
22,1,Mar 08,0,0,0,0.0
23,1,Mar 09,0,0,0,0.0
24,1,Mar 10,0,0,0,0.0
25,2,Mar 11,0,1,0,0.0
26,3,Mar 12,0,1,0,0.0
27,6,Mar 13,0,3,0,0.0
28,10,Mar 14,0,4,0,0.0
29,18,Mar 15,0,8,0,0.0
30,28,Mar 16,0,10,0,0.0
31,44,Mar 17,0,16,0,0.0
32,51,Mar 18,0,7,0,0.0
33,60,Mar 19,0,9,0,0.0
34,73,Mar 20,0,13,0,0.0
35,77,Mar 21,0,4,0,0.0
36,82,Mar 22,0,5,0,0.0
37,97,Mar 23,0,15,0,0.0
38,102,Mar 24,0,5,0,0.0
39,102,Mar 25,0,0,0,0.0
40,106,Mar 26,0,4,0,0.0
41,106,Mar 27,0,0,0,0.0
42,113,Mar 28,1,7,1,0.008849557522123894
43,117,Mar 29,1,4,0,0.008547008547008548
44,122,Mar 30,2,5,1,0.01639344262295082
45,143,Mar 31,2,21,0,0.013986013986013986
46,146,Apr 01,3,3,1,0.02054794520547945
47,151,Apr 02,4,5,1,0.026490066225165563
48,159,Apr 03,4,8,0,0.025157232704402517
49,166,Apr 04,5,7,1,0.030120481927710843
50,176,Apr 05,5,10,0,0.028409090909090908
51,178,Apr 06,5,2,0,0.028089887640449437
52,185,Apr 07,6,7,1,0.032432432432432434
53,189,Apr 08,7,4,1,0.037037037037037035
54,190,Apr 09,7,1,0,0.03684210526315789
55,190,Apr 10,7,0,0,0.03684210526315789
56,198,Apr 11,7,8,0,0.03535353535353535
57,210,Apr 12,7,12,0,0.03333333333333333
58,217,Apr 13,7,7,0,0.03225806451612903
59,233,Apr 14,7,16,0,0.030042918454935622
60,238,Apr 15,7,5,0,0.029411764705882353
61,238,Apr 16,7,0,0,0.029411764705882353
62,244,Apr 17,7,6,0,0.028688524590163935
63,254,Apr 18,7,10,0,0.027559055118110236
64,271,Apr 19,7,17,0,0.025830258302583026
65,304,Apr 20,7,33,0,0.023026315789473683
66,310,Apr 21,7,6,0,0.02258064516129032
67,330,Apr 22,7,20,0,0.021212121212121213
68,368,Apr 23,7,38,0,0.019021739130434784
69,417,Apr 24,7,49,0,0.016786570743405275
70,452,Apr 25,7,35,0,0.015486725663716814
71,523,Apr 26,7,71,0,0.01338432122370937
72,588,Apr 27,7,65,0,0.011904761904761904
73,619,Apr 28,7,31,0,0.011308562197092083
74,649,Apr 29,7,30,0,0.01078582434514638
75,663,Apr 30,7,14,0,0.010558069381598794
76,690,May 01,7,27,0,0.010144927536231883
77,702,May 02,7,12,0,0.009971509971509971
78,718,May 03,7,16,0,0.009749303621169917
79,751,May 04,8,33,1,0.010652463382157125
80,771,May 05,9,20,1,0.011673151750972763
81,797,May 06,9,26,0,0.011292346298619825
82,823,May 07,9,26,0,0.010935601458080195
