,Cases,Dates,Deaths,Daily Cases,Daily Deaths,CFR
0,0,Feb 15,0,0,0,0.0
1,0,Feb 16,0,0,0,0.0
2,0,Feb 17,0,0,0,0.0
3,0,Feb 18,0,0,0,0.0
4,0,Feb 19,0,0,0,0.0
5,0,Feb 20,0,0,0,0.0
6,0,Feb 21,0,0,0,0.0
7,0,Feb 22,0,0,0,0.0
8,0,Feb 23,0,0,0,0.0
9,0,Feb 24,0,0,0,0.0
10,0,Feb 25,0,0,0,0.0
11,0,Feb 26,0,0,0,0.0
12,0,Feb 27,0,0,0,0.0
13,0,Feb 28,0,0,0,0.0
14,0,Feb 29,0,0,0,0.0
15,0,Mar 01,0,0,0,0.0
16,0,Mar 02,0,0,0,0.0
17,0,Mar 03,0,0,0,0.0
18,0,Mar 04,0,0,0,0.0
19,0,Mar 05,0,0,0,0.0
20,0,Mar 06,0,0,0,0.0
21,0,Mar 07,0,0,0,0.0
22,2,Mar 08,0,2,0,0.0
23,6,Mar 09,0,4,0,0.0
24,10,Mar 10,0,4,0,0.0
25,15,Mar 11,1,5,0,0.06666666666666667
26,23,Mar 12,1,8,0,0.043478260869565216
27,33,Mar 13,1,10,0,0.030303030303030304
28,38,Mar 14,1,5,0,0.02631578947368421
29,42,Mar 15,1,4,0,0.023809523809523808
30,51,Mar 16,1,9,0,0.0196078431372549
31,55,Mar 17,1,4,0,0.01818181818181818
32,59,Mar 18,2,4,1,0.03389830508474576
33,64,Mar 19,2,5,0,0.03125
34,70,Mar 20,2,6,0,0.02857142857142857
35,76,Mar 21,2,6,0,0.02631578947368421
36,89,Mar 22,2,13,0,0.02247191011235955
37,104,Mar 23,4,15,2,0.038461538461538464
38,123,Mar 24,5,19,1,0.04065040650406504
39,146,Mar 25,5,23,0,0.03424657534246575
40,174,Mar 26,6,28,1,0.034482758620689655
41,186,Mar 27,8,12,2,0.043010752688172046
42,197,Mar 28,10,11,2,0.050761421319796954
43,212,Mar 29,10,15,0,0.04716981132075472
44,223,Mar 30,11,11,1,0.04932735426008968
45,243,Mar 31,15,20,4,0.06172839506172839
46,259,Apr 01,15,16,0,0.05791505791505792
47,277,Apr 02,16,18,1,0.05776173285198556
48,304,Apr 03,17,27,1,0.05592105263157895
49,333,Apr 04,20,29,3,0.06006006006006006
50,361,Apr 05,20,28,0,0.055401662049861494
51,377,Apr 06,21,16,1,0.05570291777188329
52,383,Apr 07,22,6,1,0.057441253263707574
53,400,Apr 08,22,17,0,0.055
54,409,Apr 09,23,9,1,0.05623471882640587
55,416,Apr 10,23,7,0,0.055288461538461536
56,433,Apr 11,23,17,0,0.053117782909930716
57,446,Apr 12,23,13,0,0.0515695067264574
58,467,Apr 13,23,21,0,0.04925053533190578
59,475,Apr 14,24,8,1,0.05052631578947368
60,494,Apr 15,25,19,1,0.05060728744939271
61,518,Apr 16,26,24,1,0.05019305019305019
62,539,Apr 17,26,21,0,0.04823747680890538
63,548,Apr 18,26,9,0,0.04744525547445255
64,562,Apr 19,26,14,0,0.046263345195729534
65,584,Apr 20,26,22,0,0.04452054794520548
66,609,Apr 21,26,25,0,0.042692939244663386
67,634,Apr 22,27,25,1,0.04258675078864353
68,663,Apr 23,27,29,0,0.04072398190045249
69,678,Apr 24,27,15,0,0.03982300884955752
70,712,Apr 25,27,34,0,0.037921348314606744
71,726,Apr 26,28,14,1,0.03856749311294766
72,736,Apr 27,28,10,0,0.03804347826086957
73,750,Apr 28,30,14,2,0.04
74,766,Apr 29,30,16,0,0.0391644908616188
75,773,Apr 30,31,7,1,0.040103492884864166
76,782,May 01,31,9,0,0.03964194373401535
77,789,May 02,31,7,0,0.03929024081115336
78,795,May 03,31,6,0,0.0389937106918239
79,803,May 04,31,8,0,0.038605230386052306
80,820,May 05,31,17,0,0.03780487804878049
81,832,May 06,31,12,0,0.037259615384615384
82,842,May 07,31,10,0,0.03681710213776722
